D1252,rgyud 'grel,5
D1253,rgyud 'grel,21
D1254,rgyud 'grel,42
D1255,rgyud 'grel,7
D1256,rgyud 'grel,7
D1257,rgyud 'grel,6
D1258,rgyud 'grel,6
D1259,rgyud 'grel,2
D1260,rgyud 'grel,2
D1261,rgyud 'grel,88
D1262,rgyud 'grel,26
D1263,rgyud 'grel,26
D1264,rgyud 'grel,17
D1265,rgyud 'grel,4
D1266,rgyud 'grel,4
D1267,rgyud 'grel,7
D1268,rgyud 'grel,13
D1269,rgyud 'grel,30
D1270,rgyud 'grel,95
D1271,rgyud 'grel,4
D1272,rgyud 'grel,7
D1273,rgyud 'grel,2
D1274,rgyud 'grel,3
D1275,rgyud 'grel,2
D1276,rgyud 'grel,5
D1277,rgyud 'grel,51
D1278,rgyud 'grel,5
D1279,rgyud 'grel,1
D1280,rgyud 'grel,2
D1281,rgyud 'grel,2
D1282,rgyud 'grel,7
D1283,rgyud 'grel,4
D1284,rgyud 'grel,2
D1285,rgyud 'grel,3
D1286,rgyud 'grel,2
D1287,rgyud 'grel,6
D1288,rgyud 'grel,2
D1289,rgyud 'grel,3
D1290,rgyud 'grel,7
D1291,rgyud 'grel,8
D1292,rgyud 'grel,6
D1293,rgyud 'grel,25
D1294,rgyud 'grel,39
D1295,rgyud 'grel,4
D1296,rgyud 'grel,4
D1297,rgyud 'grel,5
D1298,rgyud 'grel,12
D1299,rgyud 'grel,6
D1300,rgyud 'grel,3
D1301,rgyud 'grel,13
D1302,rgyud 'grel,8
D1303,rgyud 'grel,6
D1304,rgyud 'grel,3
D1305,rgyud 'grel,6
D1306,rgyud 'grel,6
D1307,rgyud 'grel,3
D1308,rgyud 'grel,10
D1309,rgyud 'grel,8
D1310,rgyud 'grel,2
D1311,rgyud 'grel,4
D1312,rgyud 'grel,19
D1313,rgyud 'grel,6
D1314,rgyud 'grel,4
D1314a,rgyud 'grel,2
D1315,rgyud 'grel,2
D1316,rgyud 'grel,3
D1317,rgyud 'grel,2
D1318,rgyud 'grel,3
D1319,rgyud 'grel,5
D1320,rgyud 'grel,3
D1320a,rgyud 'grel,2
D1321,rgyud 'grel,12
D1322,rgyud 'grel,15
D1323,rgyud 'grel,9
D1324,rgyud 'grel,12
D1325,rgyud 'grel,18
D1326,rgyud 'grel,5
D1327,rgyud 'grel,4
D1328,rgyud 'grel,2
D1329,rgyud 'grel,4
D1330,rgyud 'grel,2
D1331,rgyud 'grel,16
D1332,rgyud 'grel,3
D1333,rgyud 'grel,18
D1334,rgyud 'grel,9
D1335,rgyud 'grel,2
D1336,rgyud 'grel,27
D1337,rgyud 'grel,8
D1338,rgyud 'grel,4
D1339,rgyud 'grel,4
D1340,rgyud 'grel,3
D1341,rgyud 'grel,46
D1342,rgyud 'grel,16
D1343,rgyud 'grel,3
D1344,rgyud 'grel,2
D1345,rgyud 'grel,14
D1346,rgyud 'grel,212
D1347,rgyud 'grel,932
D1348,rgyud 'grel,38
D1349,rgyud 'grel,106
D1350,rgyud 'grel,296
D1351,rgyud 'grel,138
D1352,rgyud 'grel,28
D1353,rgyud 'grel,53
D1354,rgyud 'grel,27
D1355,rgyud 'grel,63
D1356,rgyud 'grel,18
D1357,rgyud 'grel,29
D1358,rgyud 'grel,49
D1359,rgyud 'grel,77
D1360,rgyud 'grel,22
D1361,rgyud 'grel,2
D1362,rgyud 'grel,3
D1363,rgyud 'grel,32
D1364,rgyud 'grel,9
D1365,rgyud 'grel,20
D1366,rgyud 'grel,4
D1367,rgyud 'grel,18
D1368,rgyud 'grel,20
D1369,rgyud 'grel,11
D1370,rgyud 'grel,4
D1371,rgyud 'grel,3
D1372,rgyud 'grel,6
D1373,rgyud 'grel,48
D1374,rgyud 'grel,2
D1375,rgyud 'grel,2
D1376,rgyud 'grel,3
D1377,rgyud 'grel,25
D1378,rgyud 'grel,1
D1379,rgyud 'grel,3
D1380,rgyud 'grel,4
D1381,rgyud 'grel,7
D1382,rgyud 'grel,7
D1383,rgyud 'grel,17
D1384,rgyud 'grel,4
D1385,rgyud 'grel,2
D1386,rgyud 'grel,6
D1387,rgyud 'grel,36
D1388,rgyud 'grel,51
D1389,rgyud 'grel,38
D1390,rgyud 'grel,7
D1391,rgyud 'grel,4
D1392,rgyud 'grel,11
D1393,rgyud 'grel,6
D1394,rgyud 'grel,9
D1395,rgyud 'grel,122
D1396,rgyud 'grel,56
D1397,rgyud 'grel,122
D1398,rgyud 'grel,97
D1399,rgyud 'grel,107
D1400,rgyud 'grel,52
D1401,rgyud 'grel,154
D1402,rgyud 'grel,126
D1403,rgyud 'grel,212
D1404,rgyud 'grel,138
D1405,rgyud 'grel,80
D1406,rgyud 'grel,57
D1407,rgyud 'grel,176
D1408,rgyud 'grel,102
D1409,rgyud 'grel,93
D1410,rgyud 'grel,199
D1411,rgyud 'grel,3
D1412,rgyud 'grel,194
D1413,rgyud 'grel,237
D1414,rgyud 'grel,225
D1415,rgyud 'grel,415
D1416,rgyud 'grel,33
D1417,rgyud 'grel,28
D1418,rgyud 'grel,47
D1419,rgyud 'grel,634
D1420,rgyud 'grel,201
D1421,rgyud 'grel,38
D1422,rgyud 'grel,39
D1423,rgyud 'grel,29
D1424,rgyud 'grel,37
D1425,rgyud 'grel,3
D1426,rgyud 'grel,30
D1427,rgyud 'grel,14
D1428,rgyud 'grel,10
D1429,rgyud 'grel,13
D1430,rgyud 'grel,33
D1431,rgyud 'grel,7
D1432,rgyud 'grel,5
D1433,rgyud 'grel,6
D1434,rgyud 'grel,2
D1435,rgyud 'grel,12
D1436,rgyud 'grel,2
D1437,rgyud 'grel,9
D1438,rgyud 'grel,3
D1439,rgyud 'grel,3
D1440,rgyud 'grel,2
D1441,rgyud 'grel,5
D1442,rgyud 'grel,4
D1443,rgyud 'grel,16
D1444,rgyud 'grel,44
D1445,rgyud 'grel,9
D1446,rgyud 'grel,33
D1447,rgyud 'grel,13
D1448,rgyud 'grel,17
D1449,rgyud 'grel,86
D1450,rgyud 'grel,14
D1451,rgyud 'grel,7
D1452,rgyud 'grel,19
D1453,rgyud 'grel,8
D1454,rgyud 'grel,5
D1455,rgyud 'grel,3
D1456,rgyud 'grel,2
D1457,rgyud 'grel,2
D1458,rgyud 'grel,1
D1459,rgyud 'grel,2
D1460,rgyud 'grel,10
D1461,rgyud 'grel,3
D1462,rgyud 'grel,26
D1463,rgyud 'grel,19
D1464,rgyud 'grel,3
D1465,rgyud 'grel,24
D1466,rgyud 'grel,3
D1467,rgyud 'grel,4
D1468,rgyud 'grel,4
D1469,rgyud 'grel,27
D1470,rgyud 'grel,22
D1471,rgyud 'grel,2
D1472,rgyud 'grel,3
D1473,rgyud 'grel,1
D1474,rgyud 'grel,2
D1475,rgyud 'grel,2
D1476,rgyud 'grel,9
D1477,rgyud 'grel,73
D1478,rgyud 'grel,12
D1479,rgyud 'grel,3
D1480,rgyud 'grel,5
D1481,rgyud 'grel,8
D1482,rgyud 'grel,4
D1483,rgyud 'grel,8
D1484,rgyud 'grel,11
D1485,rgyud 'grel,10
D1486,rgyud 'grel,23
D1487,rgyud 'grel,10
D1488,rgyud 'grel,5
D1489,rgyud 'grel,50
D1490,rgyud 'grel,34
D1491,rgyud 'grel,5
D1492,rgyud 'grel,6
D1493,rgyud 'grel,3
D1494,rgyud 'grel,4
D1495,rgyud 'grel,12
D1496,rgyud 'grel,4
D1497,rgyud 'grel,6
D1498,rgyud 'grel,16
D1499,rgyud 'grel,48
D1500,rgyud 'grel,4
D1501,rgyud 'grel,11
D1502,rgyud 'grel,7
D1503,rgyud 'grel,24
D1504,rgyud 'grel,3
D1505,rgyud 'grel,3
D1506,rgyud 'grel,3
D1507,rgyud 'grel,2
D1508,rgyud 'grel,3
D1509,rgyud 'grel,20
D1510,rgyud 'grel,48
D1511,rgyud 'grel,52
D1512,rgyud 'grel,15
D1513,rgyud 'grel,22
D1513a,rgyud 'grel,24
D1514,rgyud 'grel,23
D1515,rgyud 'grel,10
D1516,rgyud 'grel,68
D1517,rgyud 'grel,2
D1518,rgyud 'grel,4
D1519,rgyud 'grel,2
D1520,rgyud 'grel,3
D1521,rgyud 'grel,58
D1522,rgyud 'grel,21
D1523,rgyud 'grel,3
D1524,rgyud 'grel,8
D1525,rgyud 'grel,3
D1526,rgyud 'grel,3
D1527,rgyud 'grel,3
D1528,rgyud 'grel,2
D1529,rgyud 'grel,7
D1530,rgyud 'grel,5
D1531,rgyud 'grel,4
D1532,rgyud 'grel,3
D1533,rgyud 'grel,5
D1534,rgyud 'grel,14
D1535,rgyud 'grel,14
D1536,rgyud 'grel,8
D1537,rgyud 'grel,12
D1538,rgyud 'grel,66
D1539,rgyud 'grel,8
D1540,rgyud 'grel,53
D1541,rgyud 'grel,3
D1542,rgyud 'grel,3
D1543,rgyud 'grel,5
D1544,rgyud 'grel,13
D1545,rgyud 'grel,5
D1546,rgyud 'grel,7
D1547,rgyud 'grel,2
D1548,rgyud 'grel,2
D1549,rgyud 'grel,2
D1550,rgyud 'grel,5
D1551,rgyud 'grel,7
D1552,rgyud 'grel,2
D1553,rgyud 'grel,5
D1554,rgyud 'grel,3
D1555,rgyud 'grel,5
D1556,rgyud 'grel,2
D1557,rgyud 'grel,12
D1558,rgyud 'grel,4
D1559,rgyud 'grel,2
D1560,rgyud 'grel,2
D1561,rgyud 'grel,2
D1562,rgyud 'grel,11
D1563,rgyud 'grel,5
D1564,rgyud 'grel,3
D1565,rgyud 'grel,25
D1566,rgyud 'grel,2
D1567,rgyud 'grel,3
D1568,rgyud 'grel,4
D1569,rgyud 'grel,12
D1570,rgyud 'grel,6
D1571,rgyud 'grel,3
D1572,rgyud 'grel,1
D1573,rgyud 'grel,9
D1574,rgyud 'grel,3
D1575,rgyud 'grel,2
D1576,rgyud 'grel,3
D1577,rgyud 'grel,4
D1578,rgyud 'grel,2
D1579,rgyud 'grel,2
D1580,rgyud 'grel,13
D1581,rgyud 'grel,18
D1582,rgyud 'grel,38
D1583,rgyud 'grel,10
D1584,rgyud 'grel,40
D1585,rgyud 'grel,70
D1586,rgyud 'grel,3
D1587,rgyud 'grel,2
D1588,rgyud 'grel,4
D1589,rgyud 'grel,4
D1590,rgyud 'grel,7
D1591,rgyud 'grel,4
D1592,rgyud 'grel,3
D1593,rgyud 'grel,2
D1594,rgyud 'grel,3
D1595,rgyud 'grel,2
D1596,rgyud 'grel,3
D1597,rgyud 'grel,2
D1598,rgyud 'grel,1
D1599,rgyud 'grel,2
D1599a,rgyud 'grel,2
D1600,rgyud 'grel,2
D1601,rgyud 'grel,2
D1602,rgyud 'grel,16
D1603,rgyud 'grel,4
D1604,rgyud 'grel,2
D1605,rgyud 'grel,3
D1606,rgyud 'grel,15
D1607,rgyud 'grel,254
D1608,rgyud 'grel,142
D1609,rgyud 'grel,3
D1610,rgyud 'grel,18
D1611,rgyud 'grel,44
D1612,rgyud 'grel,20
D1613,rgyud 'grel,51
D1614,rgyud 'grel,9
D1615,rgyud 'grel,3
D1616,rgyud 'grel,12
D1617,rgyud 'grel,4
D1618,rgyud 'grel,5
D1618a,rgyud 'grel,1
D1619,rgyud 'grel,22
D1620,rgyud 'grel,9
D1621,rgyud 'grel,7
D1622,rgyud 'grel,22
D1623,rgyud 'grel,42
D1624,rgyud 'grel,37
D1625,rgyud 'grel,16
D1626,rgyud 'grel,4
D1627,rgyud 'grel,5
D1628,rgyud 'grel,2
D1629,rgyud 'grel,3
D1630,rgyud 'grel,27
D1631,rgyud 'grel,1
D1632,rgyud 'grel,4
D1633,rgyud 'grel,13
D1634,rgyud 'grel,5
D1635,rgyud 'grel,3
D1636,rgyud 'grel,21
D1637,rgyud 'grel,4
D1638,rgyud 'grel,1
D1639,rgyud 'grel,3
D1640,rgyud 'grel,2
D1641,rgyud 'grel,2
D1642,rgyud 'grel,2
D1643,rgyud 'grel,9
D1644,rgyud 'grel,34
D1645,rgyud 'grel,39
D1646,rgyud 'grel,2
D1647,rgyud 'grel,7
D1648,rgyud 'grel,4
D1649,rgyud 'grel,33
D1650,rgyud 'grel,73
D1651,rgyud 'grel,102
D1652,rgyud 'grel,92
D1653,rgyud 'grel,33
D1654,rgyud 'grel,119
D1655,rgyud 'grel,9
D1656,rgyud 'grel,3
D1657,rgyud 'grel,27
D1658,rgyud 'grel,3
D1659,rgyud 'grel,289
D1660,rgyud 'grel,101
D1661,rgyud 'grel,37
D1662,rgyud 'grel,79
D1663,rgyud 'grel,116
D1664,rgyud 'grel,36
D1665,rgyud 'grel,12
D1666,rgyud 'grel,10
D1667,rgyud 'grel,11
D1668,rgyud 'grel,11
D1669,rgyud 'grel,9
D1670,rgyud 'grel,29
D1671,rgyud 'grel,48
D1672,rgyud 'grel,9
D1673,rgyud 'grel,3
D1674,rgyud 'grel,17
D1675,rgyud 'grel,18
D1676,rgyud 'grel,82
D1677,rgyud 'grel,39
D1678,rgyud 'grel,4
D1679,rgyud 'grel,43
D1680,rgyud 'grel,3
D1681,rgyud 'grel,12
D1682,rgyud 'grel,13
D1683,rgyud 'grel,9
D1684,rgyud 'grel,2
D1685,rgyud 'grel,8
D1686,rgyud 'grel,30
D1687,rgyud 'grel,3
D1688,rgyud 'grel,20
D1689,rgyud 'grel,8
D1690,rgyud 'grel,8
D1691,rgyud 'grel,9
D1692,rgyud 'grel,8
D1693,rgyud 'grel,4
D1694,rgyud 'grel,3
D1695,rgyud 'grel,2
D1696,rgyud 'grel,2
D1697,rgyud 'grel,5
D1698,rgyud 'grel,3
D1699,rgyud 'grel,2
D1700,rgyud 'grel,2
D1701,rgyud 'grel,2
D1702,rgyud 'grel,2
D1703,rgyud 'grel,6
D1704,rgyud 'grel,4
D1705,rgyud 'grel,4
D1706,rgyud 'grel,9
D1707,rgyud 'grel,4
D1708,rgyud 'grel,2
D1709,rgyud 'grel,3
D1709a,rgyud 'grel,2
D1710,rgyud 'grel,3
D1711,rgyud 'grel,7
D1712,rgyud 'grel,1
D1713,rgyud 'grel,5
D1714,rgyud 'grel,3
D1715,rgyud 'grel,11
D1716,rgyud 'grel,2
D1717,rgyud 'grel,5
D1718,rgyud 'grel,4
D1719,rgyud 'grel,2
D1720,rgyud 'grel,3
D1721,rgyud 'grel,2
D1722,rgyud 'grel,3
D1723,rgyud 'grel,2
D1724,rgyud 'grel,2
D1725,rgyud 'grel,1
D1726,rgyud 'grel,4
D1727,rgyud 'grel,3
D1728,rgyud 'grel,3
D1729,rgyud 'grel,3
D1730,rgyud 'grel,2
D1731,rgyud 'grel,3
D1732,rgyud 'grel,4
D1733,rgyud 'grel,3
D1734,rgyud 'grel,2
D1735,rgyud 'grel,5
D1736,rgyud 'grel,5
D1737,rgyud 'grel,3
D1738,rgyud 'grel,3
D1739,rgyud 'grel,1
D1740,rgyud 'grel,2
D1741,rgyud 'grel,3
D1742,rgyud 'grel,1
D1743,rgyud 'grel,7
D1744,rgyud 'grel,5
D1745,rgyud 'grel,6
D1746,rgyud 'grel,4
D1747,rgyud 'grel,3
D1748,rgyud 'grel,31
D1749,rgyud 'grel,4
D1750,rgyud 'grel,18
D1751,rgyud 'grel,26
D1752,rgyud 'grel,5
D1753,rgyud 'grel,113
D1754,rgyud 'grel,31
D1755,rgyud 'grel,11
D1756,rgyud 'grel,9
D1757,rgyud 'grel,19
D1758,rgyud 'grel,7
D1759,rgyud 'grel,2
D1760,rgyud 'grel,3
D1761,rgyud 'grel,3
D1762,rgyud 'grel,1
D1763,rgyud 'grel,5
D1764,rgyud 'grel,4
D1765,rgyud 'grel,5
D1766,rgyud 'grel,11
D1767,rgyud 'grel,4
D1768,rgyud 'grel,3
D1769,rgyud 'grel,2
D1770,rgyud 'grel,3
D1771,rgyud 'grel,2
D1772,rgyud 'grel,2
D1773,rgyud 'grel,2
D1774,rgyud 'grel,2
D1775,rgyud 'grel,3
D1776,rgyud 'grel,3
D1777,rgyud 'grel,2
D1778,rgyud 'grel,3
D1779,rgyud 'grel,3
D1780,rgyud 'grel,3
D1781,rgyud 'grel,11
D1782,rgyud 'grel,12
D1783,rgyud 'grel,12
D1784,rgyud 'grel,565
D1784a,rgyud 'grel,81
D1785,rgyud 'grel,401
D1786,rgyud 'grel,5
D1787,rgyud 'grel,62
D1788,rgyud 'grel,15
D1789,rgyud 'grel,4
D1790,rgyud 'grel,320
D1791,rgyud 'grel,63
D1792,rgyud 'grel,22
D1793,rgyud 'grel,890
D1794,rgyud 'grel,101
D1795,rgyud 'grel,438
D1796,rgyud 'grel,20
D1797,rgyud 'grel,10
D1798,rgyud 'grel,40
D1799,rgyud 'grel,7
D1800,rgyud 'grel,10
D1801,rgyud 'grel,6
D1802,rgyud 'grel,25
D1803,rgyud 'grel,100
D1804,rgyud 'grel,12
D1805,rgyud 'grel,6
D1806,rgyud 'grel,6
D1807,rgyud 'grel,4
D1808,rgyud 'grel,6
D1809,rgyud 'grel,21
D1810,rgyud 'grel,30
D1811,rgyud 'grel,4
D1812,rgyud 'grel,4
D1813,rgyud 'grel,95
D1814,rgyud 'grel,19
D1815,rgyud 'grel,10
D1816,rgyud 'grel,3
D1817,rgyud 'grel,45
D1818,rgyud 'grel,30
D1819,rgyud 'grel,23
D1820,rgyud 'grel,6
D1821,rgyud 'grel,3
D1822,rgyud 'grel,9
D1823,rgyud 'grel,24
D1824,rgyud 'grel,3
D1825,rgyud 'grel,11
D1826,rgyud 'grel,188
D1827,rgyud 'grel,41
D1828,rgyud 'grel,5
D1829,rgyud 'grel,52
D1830,rgyud 'grel,77
D1831,rgyud 'grel,46
D1832,rgyud 'grel,10
D1833,rgyud 'grel,60
D1834,rgyud 'grel,87
D1835,rgyud 'grel,11
D1836,rgyud 'grel,42
D1837,rgyud 'grel,5
D1838,rgyud 'grel,13
D1839,rgyud 'grel,34
D1840,rgyud 'grel,265
D1841,rgyud 'grel,60
D1842,rgyud 'grel,180
D1843,rgyud 'grel,105
D1844,rgyud 'grel,217
D1845,rgyud 'grel,166
D1846,rgyud 'grel,288
D1847,rgyud 'grel,347
D1848,rgyud 'grel,303
D1849,rgyud 'grel,56
D1850,rgyud 'grel,45
D1851,rgyud 'grel,484
D1852,rgyud 'grel,387
D1853,rgyud 'grel,33
D1854,rgyud 'grel,23
D1855,rgyud 'grel,16
D1856,rgyud 'grel,14
D1857,rgyud 'grel,2
D1858,rgyud 'grel,9
D1859,rgyud 'grel,11
D1860,rgyud 'grel,21
D1861,rgyud 'grel,6
D1862,rgyud 'grel,2
D1863,rgyud 'grel,4
D1864,rgyud 'grel,6
D1865,rgyud 'grel,37
D1866,rgyud 'grel,106
D1867,rgyud 'grel,97
D1868,rgyud 'grel,88
D1869,rgyud 'grel,89
D1870,rgyud 'grel,28
D1871,rgyud 'grel,143
D1872,rgyud 'grel,97
D1873,rgyud 'grel,81
D1874,rgyud 'grel,137
D1875,rgyud 'grel,13
D1876,rgyud 'grel,12
D1877,rgyud 'grel,8
D1878,rgyud 'grel,21
D1879,rgyud 'grel,10
D1880,rgyud 'grel,22
D1881,rgyud 'grel,13
D1882,rgyud 'grel,26
D1883,rgyud 'grel,33
D1884,rgyud 'grel,38
D1885,rgyud 'grel,22
D1886,rgyud 'grel,22
D1887,rgyud 'grel,13
D1888,rgyud 'grel,27
D1889,rgyud 'grel,3
D1890,rgyud 'grel,22
D1891,rgyud 'grel,13
D1892,rgyud 'grel,23
D1893,rgyud 'grel,4
D1894,rgyud 'grel,2
D1895,rgyud 'grel,40
D1896,rgyud 'grel,12
D1897,rgyud 'grel,50
D1898,rgyud 'grel,4
D1899,rgyud 'grel,3
D1900,rgyud 'grel,2
D1901,rgyud 'grel,4
D1902,rgyud 'grel,2
D1903,rgyud 'grel,15
D1904,rgyud 'grel,17
D1905,rgyud 'grel,11
D1906,rgyud 'grel,21
D1907,rgyud 'grel,8
D1908,rgyud 'grel,7
D1909,rgyud 'grel,103
D1910,rgyud 'grel,17
D1911,rgyud 'grel,23
D1912,rgyud 'grel,92
D1913,rgyud 'grel,2
D1914,rgyud 'grel,126
D1915,rgyud 'grel,65
D1916,rgyud 'grel,35
D1917,rgyud 'grel,160
D1918,rgyud 'grel,85
D1919,rgyud 'grel,98
D1920,rgyud 'grel,176
D1921,rgyud 'grel,105
D1922,rgyud 'grel,50
D1923,rgyud 'grel,13
D1924,rgyud 'grel,33
D1925,rgyud 'grel,2
D1926,rgyud 'grel,28
D1927,rgyud 'grel,2
D1928,rgyud 'grel,3
D1929,rgyud 'grel,6
D1930,rgyud 'grel,3
D1931,rgyud 'grel,14
D1932,rgyud 'grel,16
D1933,rgyud 'grel,3
D1934,rgyud 'grel,2
D1935,rgyud 'grel,8
D1935a,rgyud 'grel,3
D1935b,rgyud 'grel,4
D1936,rgyud 'grel,2
D1937,rgyud 'grel,3
D1938,rgyud 'grel,2
D1939,rgyud 'grel,2
D1940,rgyud 'grel,3
D1941,rgyud 'grel,2
D1942,rgyud 'grel,2
D1943,rgyud 'grel,3
D1944,rgyud 'grel,2
D1945,rgyud 'grel,4
D1946,rgyud 'grel,3
D1947,rgyud 'grel,5
D1948,rgyud 'grel,2
D1949,rgyud 'grel,2
D1950,rgyud 'grel,2
D1951,rgyud 'grel,2
D1952,rgyud 'grel,4
D1953,rgyud 'grel,4
D1954,rgyud 'grel,3
D1955,rgyud 'grel,6
D1956,rgyud 'grel,3
D1957,rgyud 'grel,2
D1958,rgyud 'grel,10
D1959,rgyud 'grel,5
D1960,rgyud 'grel,14
D1961,rgyud 'grel,3
D1962,rgyud 'grel,2
D1963,rgyud 'grel,3
D1964,rgyud 'grel,8
D1965,rgyud 'grel,3
D1966,rgyud 'grel,3
D1967,rgyud 'grel,2
D1968,rgyud 'grel,5
D1969,rgyud 'grel,4
D1970,rgyud 'grel,21
D1971,rgyud 'grel,13
D1972,rgyud 'grel,13
D1973,rgyud 'grel,7
D1974,rgyud 'grel,20
D1975,rgyud 'grel,6
D1976,rgyud 'grel,6
D1977,rgyud 'grel,6
D1978,rgyud 'grel,9
D1979,rgyud 'grel,4
D1980,rgyud 'grel,3
D1981,rgyud 'grel,2
D1982,rgyud 'grel,14
D1983,rgyud 'grel,12
D1984,rgyud 'grel,5
D1985,rgyud 'grel,4
D1986,rgyud 'grel,17
D1987,rgyud 'grel,4
D1988,rgyud 'grel,3
D1989,rgyud 'grel,2
D1990,rgyud 'grel,3
D1991,rgyud 'grel,3
D1992,rgyud 'grel,3
D1993,rgyud 'grel,3
D1994,rgyud 'grel,2
D1995,rgyud 'grel,5
D1996,rgyud 'grel,3
D1997,rgyud 'grel,7
D1998,rgyud 'grel,11
D1999,rgyud 'grel,5
D2000,rgyud 'grel,2
D2001,rgyud 'grel,8
D2002,rgyud 'grel,9
D2003,rgyud 'grel,2
D2004,rgyud 'grel,2
D2005,rgyud 'grel,2
D2006,rgyud 'grel,2
D2007,rgyud 'grel,2
D2008,rgyud 'grel,7
D2008a,rgyud 'grel,2
D2009,rgyud 'grel,2
D2010,rgyud 'grel,2
D2011,rgyud 'grel,2
D2012,rgyud 'grel,3
D2013,rgyud 'grel,29
D2013a,rgyud 'grel,23
D2014,rgyud 'grel,136
D2015,rgyud 'grel,5
D2016,rgyud 'grel,11
D2017,rgyud 'grel,3
D2018,rgyud 'grel,6
D2019,rgyud 'grel,2
D2020,rgyud 'grel,7
D2021,rgyud 'grel,3
D2022,rgyud 'grel,7
D2023,rgyud 'grel,15
D2024,rgyud 'grel,32
D2025,rgyud 'grel,7
D2026,rgyud 'grel,4
D2027,rgyud 'grel,4
D2028,rgyud 'grel,1
D2029,rgyud 'grel,4
D2030,rgyud 'grel,4
D2031,rgyud 'grel,3
D2032,rgyud 'grel,20
D2033,rgyud 'grel,4
D2034,rgyud 'grel,7
D2035,rgyud 'grel,3
D2036,rgyud 'grel,3
D2037,rgyud 'grel,5
D2038,rgyud 'grel,3
D2039,rgyud 'grel,2
D2040,rgyud 'grel,3
D2041,rgyud 'grel,2
D2042,rgyud 'grel,1
D2043,rgyud 'grel,3
D2044,rgyud 'grel,3
D2045,rgyud 'grel,6
D2046,rgyud 'grel,3
D2047,rgyud 'grel,8
D2048,rgyud 'grel,2
D2049,rgyud 'grel,1
D2050,rgyud 'grel,1
D2051,rgyud 'grel,2
D2052,rgyud 'grel,1
D2053,rgyud 'grel,2
D2054,rgyud 'grel,3
D2055,rgyud 'grel,1
D2056,rgyud 'grel,2
D2057,rgyud 'grel,1
D2058,rgyud 'grel,2
D2059,rgyud 'grel,1
D2060,rgyud 'grel,1
D2061,rgyud 'grel,2
D2062,rgyud 'grel,1
D2063,rgyud 'grel,1
D2064,rgyud 'grel,2
D2065,rgyud 'grel,1
D2066,rgyud 'grel,2
D2067,rgyud 'grel,1
D2068,rgyud 'grel,1
D2069,rgyud 'grel,2
D2070,rgyud 'grel,2
D2071,rgyud 'grel,1
D2072,rgyud 'grel,1
D2073,rgyud 'grel,2
D2074,rgyud 'grel,1
D2075,rgyud 'grel,1
D2076,rgyud 'grel,1
D2077,rgyud 'grel,2
D2078,rgyud 'grel,1
D2079,rgyud 'grel,1
D2080,rgyud 'grel,2
D2081,rgyud 'grel,1
D2082,rgyud 'grel,1
D2083,rgyud 'grel,3
D2084,rgyud 'grel,3
D2085,rgyud 'grel,2
D2086,rgyud 'grel,3
D2087,rgyud 'grel,3
D2088,rgyud 'grel,2
D2089,rgyud 'grel,15
D2090,rgyud 'grel,55
D2091,rgyud 'grel,39
D2092,rgyud 'grel,75
D2093,rgyud 'grel,49
D2094,rgyud 'grel,46
D2095,rgyud 'grel,16
D2096,rgyud 'grel,3
D2097,rgyud 'grel,3
D2098,rgyud 'grel,69
D2099,rgyud 'grel,1
D2100,rgyud 'grel,2
D2101,rgyud 'grel,2
D2102,rgyud 'grel,5
D2103,rgyud 'grel,2
D2104,rgyud 'grel,3
D2105,rgyud 'grel,2
D2106,rgyud 'grel,2
D2107,rgyud 'grel,15
D2108,rgyud 'grel,7
D2109,rgyud 'grel,5
D2110,rgyud 'grel,4
D2111,rgyud 'grel,9
D2112,rgyud 'grel,2
D2113,rgyud 'grel,2
D2114,rgyud 'grel,2
D2115,rgyud 'grel,3
D2116,rgyud 'grel,1
D2117,rgyud 'grel,1
D2118,rgyud 'grel,7
D2119,rgyud 'grel,3
D2120,rgyud 'grel,3
D2121,rgyud 'grel,2
D2122,rgyud 'grel,18
D2123,rgyud 'grel,2
D2124,rgyud 'grel,3
D2125,rgyud 'grel,2
D2126,rgyud 'grel,4
D2127,rgyud 'grel,1
D2128,rgyud 'grel,5
D2129,rgyud 'grel,3
D2130,rgyud 'grel,3
D2131,rgyud 'grel,2
D2132,rgyud 'grel,3
D2133,rgyud 'grel,6
D2134,rgyud 'grel,27
D2135,rgyud 'grel,3
D2136,rgyud 'grel,2
D2137,rgyud 'grel,3
D2138,rgyud 'grel,4
D2139,rgyud 'grel,13
D2140,rgyud 'grel,11
D2141,rgyud 'grel,12
D2142,rgyud 'grel,2
D2143,rgyud 'grel,7
D2144,rgyud 'grel,3
D2145,rgyud 'grel,7
D2146,rgyud 'grel,17
D2147,rgyud 'grel,21
D2148,rgyud 'grel,6
D2149,rgyud 'grel,3
D2150,rgyud 'grel,3
D2151,rgyud 'grel,5
D2152,rgyud 'grel,3
D2153,rgyud 'grel,2
D2154,rgyud 'grel,2
D2155,rgyud 'grel,4
D2156,rgyud 'grel,4
D2157,rgyud 'grel,2
D2158,rgyud 'grel,3
D2159,rgyud 'grel,2
D2160,rgyud 'grel,3
D2161,rgyud 'grel,3
D2162,rgyud 'grel,21
D2163,rgyud 'grel,4
D2164,rgyud 'grel,4
D2165,rgyud 'grel,3
D2166,rgyud 'grel,75
D2167,rgyud 'grel,8
D2168,rgyud 'grel,3
D2169,rgyud 'grel,16
D2170,rgyud 'grel,5
D2171,rgyud 'grel,11
D2172,rgyud 'grel,8
